lock_id,channel,lock_month,locked_amount,funded_flag
LOCK-2024-09197,Direct,2024-07-01,723197,1
LOCK-2024-09198,Wholesale,2024-04-01,1059519,1
LOCK-2024-09199,Direct,2024-05-01,633353,1
LOCK-2024-09200,Direct,2024-12-01,455722,1
LOCK-2024-09201,Correspondent,2024-04-01,190456,1
LOCK-2024-09202,Wholesale,2024-01-01,1069356,1
LOCK-2024-09203,Wholesale,2024-04-01,1025547,1
LOCK-2024-09204,Wholesale,2024-02-01,153428,1
LOCK-2024-09205,Correspondent,2024-10-01,921311,1
LOCK-2024-09206,Direct,2024-10-01,403797,0
LOCK-2024-09207,Correspondent,2024-09-01,336004,1
LOCK-2024-09208,Wholesale,2024-10-01,698686,1
LOCK-2024-09209,Retail,2024-04-01,422624,1
LOCK-2024-09210,Correspondent,2024-07-01,621520,1
LOCK-2024-09211,Correspondent,2024-11-01,159226,1
LOCK-2024-09212,Correspondent,2024-06-01,528091,1
LOCK-2024-09213,Direct,2024-12-01,541036,0
LOCK-2024-09214,Wholesale,2024-07-01,1188416,1
LOCK-2024-09215,Wholesale,2024-07-01,961503,0
LOCK-2024-09216,Correspondent,2024-01-01,1070807,1
LOCK-2024-09217,Wholesale,2024-06-01,392510,1
LOCK-2024-09218,Retail,2024-08-01,615389,1
LOCK-2024-09219,Direct,2024-04-01,830985,1
LOCK-2024-09220,Direct,2024-02-01,529133,0
LOCK-2024-09221,Wholesale,2024-04-01,744933,0
LOCK-2024-09222,Direct,2024-06-01,1046069,1
LOCK-2024-09223,Wholesale,2024-07-01,629832,1
LOCK-2024-09224,Retail,2024-08-01,1134535,0
LOCK-2024-09225,Correspondent,2024-03-01,711126,1
LOCK-2024-09226,Direct,2024-04-01,424292,1
LOCK-2024-09227,Direct,2024-09-01,322786,1
LOCK-2024-09228,Retail,2024-07-01,971069,1
LOCK-2024-09229,Retail,2024-03-01,1069320,1
LOCK-2024-09230,Correspondent,2024-11-01,769871,1
LOCK-2024-09231,Retail,2024-10-01,321853,1
LOCK-2024-09232,Direct,2024-04-01,817318,0
LOCK-2024-09233,Wholesale,2024-10-01,746199,1
LOCK-2024-09234,Correspondent,2024-10-01,740637,1
LOCK-2024-09235,Retail,2024-05-01,865445,1
LOCK-2024-09236,Correspondent,2024-04-01,221479,1
LOCK-2024-09237,Correspondent,2024-05-01,220907,0
LOCK-2024-09238,Retail,2024-05-01,810520,0
LOCK-2024-09239,Correspondent,2024-05-01,406151,1
LOCK-2024-09240,Correspondent,2024-10-01,1008373,1
LOCK-2024-09241,Wholesale,2024-08-01,189306,1
LOCK-2024-09242,Correspondent,2024-01-01,1004703,1
LOCK-2024-09243,Wholesale,2024-03-01,650839,1
LOCK-2024-09244,Retail,2024-09-01,611322,1
LOCK-2024-09245,Direct,2024-11-01,932057,1
LOCK-2024-09246,Wholesale,2024-08-01,693321,1
LOCK-2024-09247,Retail,2024-03-01,363534,1
LOCK-2024-09248,Correspondent,2024-09-01,532106,1
LOCK-2024-09249,Correspondent,2024-11-01,592690,0
LOCK-2024-09250,Correspondent,2024-11-01,152770,1
LOCK-2024-09251,Retail,2024-08-01,777313,0
LOCK-2024-09252,Wholesale,2024-01-01,298675,1
LOCK-2024-09253,Retail,2024-07-01,632065,0
LOCK-2024-09254,Direct,2024-09-01,386277,1
LOCK-2024-09255,Direct,2024-02-01,413678,1
LOCK-2024-09256,Correspondent,2024-04-01,565365,1
LOCK-2024-09257,Direct,2024-10-01,239622,0
LOCK-2024-09258,Direct,2024-07-01,446642,0
LOCK-2024-09259,Retail,2024-10-01,319597,1
LOCK-2024-09260,Direct,2024-03-01,1113788,0
LOCK-2024-09261,Wholesale,2024-08-01,262719,1
LOCK-2024-09262,Wholesale,2024-09-01,603297,1
LOCK-2024-09263,Direct,2024-04-01,1024967,1
LOCK-2024-09264,Wholesale,2024-10-01,714153,1
LOCK-2024-09265,Wholesale,2024-03-01,463438,1
LOCK-2024-09266,Direct,2024-03-01,488232,0
LOCK-2024-09267,Correspondent,2024-12-01,474109,0
LOCK-2024-09268,Wholesale,2024-07-01,1051177,0
LOCK-2024-09269,Retail,2024-08-01,524329,0
LOCK-2024-09270,Direct,2024-07-01,1161400,0
LOCK-2024-09271,Retail,2024-01-01,646926,1
LOCK-2024-09272,Retail,2024-12-01,260031,1
LOCK-2024-09273,Direct,2024-04-01,243745,1
LOCK-2024-09274,Wholesale,2024-07-01,426429,1
LOCK-2024-09275,Retail,2024-08-01,215897,1
LOCK-2024-09276,Correspondent,2024-07-01,299110,1
LOCK-2024-09277,Correspondent,2024-02-01,790769,0
LOCK-2024-09278,Correspondent,2024-12-01,466388,1
LOCK-2024-09279,Direct,2024-02-01,785399,0
LOCK-2024-09280,Direct,2024-12-01,397052,0
LOCK-2024-09281,Wholesale,2024-02-01,861096,1
LOCK-2024-09282,Retail,2024-11-01,959723,1
LOCK-2024-09283,Retail,2024-03-01,773922,1
LOCK-2024-09284,Wholesale,2024-08-01,282709,0
LOCK-2024-09285,Retail,2024-03-01,1071610,1
LOCK-2024-09286,Retail,2024-04-01,847202,1
LOCK-2024-09287,Correspondent,2024-03-01,799102,1
LOCK-2024-09288,Correspondent,2024-03-01,419629,1
LOCK-2024-09289,Correspondent,2024-06-01,244545,1
LOCK-2024-09290,Correspondent,2024-07-01,1063158,0
LOCK-2024-09291,Direct,2024-03-01,486072,1
LOCK-2024-09292,Wholesale,2024-04-01,543234,1
LOCK-2024-09293,Direct,2024-03-01,659446,1
LOCK-2024-09294,Direct,2024-10-01,583406,1
LOCK-2024-09295,Direct,2024-04-01,428941,1
LOCK-2024-09296,Correspondent,2024-02-01,1015997,1
LOCK-2024-09297,Wholesale,2024-03-01,213951,1
LOCK-2024-09298,Correspondent,2024-03-01,162701,1
LOCK-2024-09299,Correspondent,2024-05-01,815030,1
LOCK-2024-09300,Wholesale,2024-06-01,729088,0
LOCK-2024-09301,Retail,2024-02-01,398479,0
LOCK-2024-09302,Correspondent,2024-07-01,594964,1
LOCK-2024-09303,Correspondent,2024-11-01,928698,1
LOCK-2024-09304,Retail,2024-05-01,656047,1
LOCK-2024-09305,Direct,2024-12-01,622385,1
LOCK-2024-09306,Wholesale,2024-08-01,1166893,0
LOCK-2024-09307,Correspondent,2024-03-01,848316,0
LOCK-2024-09308,Wholesale,2024-01-01,438648,1
LOCK-2024-09309,Correspondent,2024-12-01,577506,0
LOCK-2024-09310,Direct,2024-04-01,519483,1
LOCK-2024-09311,Correspondent,2024-10-01,725480,0
LOCK-2024-09312,Wholesale,2024-01-01,853297,1
LOCK-2024-09313,Direct,2024-04-01,725432,1
LOCK-2024-09314,Retail,2024-12-01,926915,1
LOCK-2024-09315,Retail,2024-05-01,895713,1
LOCK-2024-09316,Wholesale,2024-08-01,711901,0
LOCK-2024-09317,Wholesale,2024-03-01,269628,1
LOCK-2024-09318,Correspondent,2024-12-01,708579,1
LOCK-2024-09319,Wholesale,2024-08-01,947389,1
LOCK-2024-09320,Direct,2024-05-01,1024806,1
LOCK-2024-09321,Retail,2024-12-01,873461,0
LOCK-2024-09322,Retail,2024-10-01,812814,1
LOCK-2024-09323,Direct,2024-06-01,919648,1
LOCK-2024-09324,Direct,2024-10-01,521739,1
LOCK-2024-09325,Retail,2024-11-01,950930,0
LOCK-2024-09326,Retail,2024-09-01,181677,1
LOCK-2024-09327,Wholesale,2024-02-01,174717,1
LOCK-2024-09328,Direct,2024-03-01,954711,0
LOCK-2024-09329,Retail,2024-02-01,729326,1
LOCK-2024-09330,Correspondent,2024-12-01,213402,1
LOCK-2024-09331,Direct,2024-06-01,585415,1
LOCK-2024-09332,Retail,2024-06-01,1012084,1
LOCK-2024-09333,Wholesale,2024-08-01,266360,1
LOCK-2024-09334,Correspondent,2024-01-01,434295,1
LOCK-2024-09335,Direct,2024-08-01,925920,1
LOCK-2024-09336,Retail,2024-06-01,631258,0
LOCK-2024-09337,Correspondent,2024-11-01,218987,1
LOCK-2024-09338,Direct,2024-11-01,995694,1
LOCK-2024-09339,Retail,2024-08-01,722950,1
LOCK-2024-09340,Direct,2024-08-01,689392,1
LOCK-2024-09341,Retail,2024-03-01,176102,1
LOCK-2024-09342,Direct,2024-08-01,398193,1
LOCK-2024-09343,Correspondent,2024-11-01,212983,1
LOCK-2024-09344,Correspondent,2024-12-01,644343,1
LOCK-2024-09345,Direct,2024-07-01,704413,0
LOCK-2024-09346,Wholesale,2024-03-01,220779,1
LOCK-2024-09347,Correspondent,2024-08-01,865295,1
LOCK-2024-09348,Retail,2024-09-01,1119439,1
LOCK-2024-09349,Correspondent,2024-06-01,331050,1
LOCK-2024-09350,Retail,2024-10-01,1154227,1
LOCK-2024-09351,Retail,2024-09-01,502516,0
LOCK-2024-09352,Wholesale,2024-05-01,844543,1
LOCK-2024-09353,Correspondent,2024-05-01,260782,1
LOCK-2024-09354,Retail,2024-10-01,1084006,0
LOCK-2024-09355,Direct,2024-06-01,597626,0
LOCK-2024-09356,Correspondent,2024-04-01,289543,1
LOCK-2024-09357,Correspondent,2024-10-01,371781,1
LOCK-2024-09358,Retail,2024-01-01,652600,0
LOCK-2024-09359,Correspondent,2024-11-01,599250,1
LOCK-2024-09360,Retail,2024-09-01,684536,1
LOCK-2024-09361,Correspondent,2024-02-01,184903,1
LOCK-2024-09362,Correspondent,2024-04-01,768106,1
LOCK-2024-09363,Direct,2024-09-01,1164559,1
LOCK-2024-09364,Direct,2024-01-01,470229,0
LOCK-2024-09365,Retail,2024-01-01,1054648,0
LOCK-2024-09366,Direct,2024-07-01,438398,1
LOCK-2024-09367,Direct,2024-05-01,605826,1
LOCK-2024-09368,Correspondent,2024-12-01,624926,1
LOCK-2024-09369,Direct,2024-05-01,152992,1
LOCK-2024-09370,Wholesale,2024-07-01,842895,1
LOCK-2024-09371,Correspondent,2024-05-01,1095500,1
LOCK-2024-09372,Retail,2024-07-01,907845,0
LOCK-2024-09373,Direct,2024-11-01,818854,0
LOCK-2024-09374,Wholesale,2024-01-01,189423,1
LOCK-2024-09375,Wholesale,2024-12-01,277698,0
LOCK-2024-09376,Retail,2024-08-01,492989,0
LOCK-2024-09377,Correspondent,2024-10-01,791629,1
LOCK-2024-09378,Correspondent,2024-01-01,289430,1
LOCK-2024-09379,Correspondent,2024-02-01,756015,1
LOCK-2024-09380,Retail,2024-06-01,693814,0
LOCK-2024-09381,Wholesale,2024-09-01,230345,0
LOCK-2024-09382,Correspondent,2024-07-01,363122,1
LOCK-2024-09383,Direct,2024-12-01,924335,1
LOCK-2024-09384,Wholesale,2024-10-01,204902,1
LOCK-2024-09385,Wholesale,2024-07-01,1120812,1
LOCK-2024-09386,Retail,2024-10-01,779783,1
LOCK-2024-09387,Retail,2024-06-01,222887,1
LOCK-2024-09388,Wholesale,2024-10-01,438962,0
LOCK-2024-09389,Correspondent,2024-08-01,491837,1
LOCK-2024-09390,Retail,2024-05-01,932358,1
LOCK-2024-09391,Retail,2024-11-01,719083,1
LOCK-2024-09392,Direct,2024-12-01,1028858,1
LOCK-2024-09393,Wholesale,2024-01-01,677423,0
LOCK-2024-09394,Direct,2024-03-01,585639,1
LOCK-2024-09395,Retail,2024-12-01,233441,1
LOCK-2024-09396,Direct,2024-01-01,1133862,0
LOCK-2024-09397,Direct,2024-12-01,1085978,0
LOCK-2024-09398,Retail,2024-09-01,438583,1
LOCK-2024-09399,Direct,2024-09-01,920061,1
LOCK-2024-09400,Wholesale,2024-04-01,468873,0
LOCK-2024-09401,Wholesale,2024-03-01,893436,1
LOCK-2024-09402,Retail,2024-09-01,979492,0
LOCK-2024-09403,Wholesale,2024-07-01,1150378,1
LOCK-2024-09404,Retail,2024-07-01,738679,1
LOCK-2024-09405,Wholesale,2024-11-01,1059020,0
LOCK-2024-09406,Correspondent,2024-12-01,759441,1
LOCK-2024-09407,Correspondent,2024-03-01,674327,0
LOCK-2024-09408,Direct,2024-12-01,1038348,1
LOCK-2024-09409,Correspondent,2024-12-01,311953,0
LOCK-2024-09410,Direct,2024-12-01,954128,1
LOCK-2024-09411,Direct,2024-10-01,1152585,0
LOCK-2024-09412,Wholesale,2024-09-01,965163,1
LOCK-2024-09413,Retail,2024-03-01,568041,1
LOCK-2024-09414,Wholesale,2024-01-01,389531,0
LOCK-2024-09415,Wholesale,2024-06-01,588376,1
LOCK-2024-09416,Wholesale,2024-06-01,1066657,0
LOCK-2024-09417,Correspondent,2024-06-01,1118104,1
LOCK-2024-09418,Direct,2024-01-01,819701,0
LOCK-2024-09419,Direct,2024-05-01,164838,1
LOCK-2024-09420,Correspondent,2024-11-01,859182,1
LOCK-2024-09421,Wholesale,2024-12-01,1022595,1
LOCK-2024-09422,Direct,2024-08-01,725586,1
LOCK-2024-09423,Direct,2024-05-01,764011,1
LOCK-2024-09424,Retail,2024-02-01,276695,1
LOCK-2024-09425,Retail,2024-08-01,391661,1
LOCK-2024-09426,Wholesale,2024-11-01,1053826,1
LOCK-2024-09427,Retail,2024-07-01,844449,0
LOCK-2024-09428,Direct,2024-08-01,253043,1
LOCK-2024-09429,Wholesale,2024-11-01,593134,1
LOCK-2024-09430,Direct,2024-08-01,401634,1
LOCK-2024-09431,Direct,2024-07-01,212343,1
LOCK-2024-09432,Retail,2024-07-01,276820,0
LOCK-2024-09433,Retail,2024-03-01,876845,1
LOCK-2024-09434,Direct,2024-06-01,281680,0
LOCK-2024-09435,Direct,2024-03-01,1019756,0
LOCK-2024-09436,Correspondent,2024-11-01,225701,0
LOCK-2024-09437,Wholesale,2024-03-01,715402,1
LOCK-2024-09438,Correspondent,2024-01-01,196262,0
LOCK-2024-09439,Wholesale,2024-06-01,1152129,0
LOCK-2024-09440,Wholesale,2024-05-01,778619,1
LOCK-2024-09441,Direct,2024-07-01,693703,0
LOCK-2024-09442,Wholesale,2024-04-01,757897,0
LOCK-2024-09443,Wholesale,2024-09-01,320269,0
LOCK-2024-09444,Direct,2024-04-01,586379,1
LOCK-2024-09445,Direct,2024-12-01,545390,1
LOCK-2024-09446,Wholesale,2024-09-01,829160,0
LOCK-2024-09447,Retail,2024-11-01,936601,1
LOCK-2024-09448,Correspondent,2024-01-01,855890,1
LOCK-2024-09449,Correspondent,2024-10-01,1180423,1
LOCK-2024-09450,Wholesale,2024-08-01,288159,1
LOCK-2024-09451,Wholesale,2024-08-01,907282,1
LOCK-2024-09452,Retail,2024-10-01,521956,1
LOCK-2024-09453,Retail,2024-02-01,999943,0
LOCK-2024-09454,Retail,2024-05-01,824323,0
LOCK-2024-09455,Correspondent,2024-01-01,1001846,1
LOCK-2024-09456,Correspondent,2024-10-01,431980,0
LOCK-2024-09457,Retail,2024-08-01,441156,1
LOCK-2024-09458,Direct,2024-09-01,830554,1
LOCK-2024-09459,Correspondent,2024-06-01,1005065,1
LOCK-2024-09460,Correspondent,2024-03-01,408250,1
LOCK-2024-09461,Wholesale,2024-09-01,1143508,1
LOCK-2024-09462,Direct,2024-08-01,830437,0
LOCK-2024-09463,Retail,2024-07-01,936908,1
LOCK-2024-09464,Correspondent,2024-05-01,466385,1
LOCK-2024-09465,Direct,2024-05-01,891313,1
LOCK-2024-09466,Retail,2024-08-01,859614,1
LOCK-2024-09467,Direct,2024-07-01,666394,1
LOCK-2024-09468,Retail,2024-07-01,1131293,1
LOCK-2024-09469,Retail,2024-02-01,308815,1
LOCK-2024-09470,Retail,2024-03-01,594542,1
LOCK-2024-09471,Wholesale,2024-06-01,636956,1
LOCK-2024-09472,Wholesale,2024-06-01,627545,1
LOCK-2024-09473,Correspondent,2024-08-01,227025,1
LOCK-2024-09474,Wholesale,2024-09-01,375534,0
LOCK-2024-09475,Retail,2024-02-01,327335,1
LOCK-2024-09476,Wholesale,2024-11-01,591691,1
LOCK-2024-09477,Correspondent,2024-08-01,290471,1
LOCK-2024-09478,Correspondent,2024-07-01,379445,1
LOCK-2024-09479,Correspondent,2024-07-01,676239,0
LOCK-2024-09480,Retail,2024-10-01,595751,0
LOCK-2024-09481,Wholesale,2024-02-01,448657,0
LOCK-2024-09482,Direct,2024-04-01,747341,0
LOCK-2024-09483,Wholesale,2024-08-01,498778,1
LOCK-2024-09484,Direct,2024-12-01,259538,1
LOCK-2024-09485,Wholesale,2024-02-01,235552,1
LOCK-2024-09486,Correspondent,2024-12-01,282244,1
LOCK-2024-09487,Correspondent,2024-09-01,554824,0
LOCK-2024-09488,Direct,2024-02-01,437687,0
LOCK-2024-09489,Wholesale,2024-09-01,612082,0
LOCK-2024-09490,Correspondent,2024-08-01,1100040,1
LOCK-2024-09491,Retail,2024-01-01,738705,1
LOCK-2024-09492,Wholesale,2024-05-01,859445,0
LOCK-2024-09493,Retail,2024-04-01,1116637,1
LOCK-2024-09494,Direct,2024-09-01,504827,0
LOCK-2024-09495,Direct,2024-09-01,189861,1
LOCK-2024-09496,Correspondent,2024-03-01,626474,1
LOCK-2024-09497,Correspondent,2024-05-01,609684,1
LOCK-2024-09498,Wholesale,2024-04-01,316833,1
LOCK-2024-09499,Direct,2024-05-01,805876,1
LOCK-2024-09500,Correspondent,2024-05-01,463629,0
LOCK-2024-09501,Wholesale,2024-11-01,539766,1
LOCK-2024-09502,Correspondent,2024-10-01,904971,1
LOCK-2024-09503,Correspondent,2024-03-01,1164044,1
LOCK-2024-09504,Correspondent,2024-03-01,1147590,1
LOCK-2024-09505,Wholesale,2024-12-01,215894,1
LOCK-2024-09506,Correspondent,2024-07-01,281890,1
LOCK-2024-09507,Direct,2024-06-01,1103725,0
LOCK-2024-09508,Retail,2024-05-01,799702,1
LOCK-2024-09509,Direct,2024-11-01,707809,0
LOCK-2024-09510,Correspondent,2024-07-01,672847,0
LOCK-2024-09511,Wholesale,2024-11-01,803641,1
LOCK-2024-09512,Direct,2024-10-01,978936,1
LOCK-2024-09513,Wholesale,2024-05-01,1110782,0
LOCK-2024-09514,Correspondent,2024-12-01,962434,1
LOCK-2024-09515,Retail,2024-02-01,864633,1
LOCK-2024-09516,Direct,2024-02-01,1169082,0
LOCK-2024-09517,Correspondent,2024-04-01,406943,1
LOCK-2024-09518,Wholesale,2024-01-01,425914,1
LOCK-2024-09519,Wholesale,2024-09-01,883018,1
LOCK-2024-09520,Retail,2024-12-01,827653,1
LOCK-2024-09521,Direct,2024-09-01,1035026,1
LOCK-2024-09522,Wholesale,2024-07-01,601273,1
LOCK-2024-09523,Wholesale,2024-03-01,796873,1
LOCK-2024-09524,Retail,2024-06-01,641816,1
LOCK-2024-09525,Correspondent,2024-01-01,1139046,0
LOCK-2024-09526,Direct,2024-02-01,1009119,1
LOCK-2024-09527,Wholesale,2024-01-01,1181546,1
LOCK-2024-09528,Direct,2024-09-01,572161,0
LOCK-2024-09529,Retail,2024-08-01,682372,1
LOCK-2024-09530,Wholesale,2024-10-01,1070540,1
LOCK-2024-09531,Wholesale,2024-04-01,759404,0
LOCK-2024-09532,Wholesale,2024-12-01,500495,1
LOCK-2024-09533,Correspondent,2024-10-01,367772,1
LOCK-2024-09534,Direct,2024-05-01,902896,1
LOCK-2024-09535,Wholesale,2024-03-01,440143,1
LOCK-2024-09536,Correspondent,2024-12-01,306955,1
LOCK-2024-09537,Wholesale,2024-12-01,685605,1
LOCK-2024-09538,Wholesale,2024-04-01,485468,1
LOCK-2024-09539,Retail,2024-07-01,354789,0
LOCK-2024-09540,Retail,2024-03-01,784755,1
LOCK-2024-09541,Direct,2024-03-01,303493,0
LOCK-2024-09542,Direct,2024-08-01,605243,1
LOCK-2024-09543,Wholesale,2024-11-01,1181252,1
LOCK-2024-09544,Wholesale,2024-08-01,587022,1
LOCK-2024-09545,Wholesale,2024-06-01,473910,1
LOCK-2024-09546,Wholesale,2024-02-01,343262,0
LOCK-2024-09547,Correspondent,2024-05-01,266418,0
LOCK-2024-09548,Retail,2024-10-01,850968,0
LOCK-2024-09549,Retail,2024-04-01,543563,1
LOCK-2024-09550,Direct,2024-10-01,577019,1
LOCK-2024-09551,Correspondent,2024-03-01,221003,0
LOCK-2024-09552,Correspondent,2024-04-01,432447,1
LOCK-2024-09553,Wholesale,2024-09-01,819728,1
LOCK-2024-09554,Retail,2024-11-01,1025676,1
LOCK-2024-09555,Wholesale,2024-05-01,946904,1
LOCK-2024-09556,Correspondent,2024-10-01,951566,1
LOCK-2024-09557,Wholesale,2024-05-01,399910,0
LOCK-2024-09558,Direct,2024-05-01,330572,1
LOCK-2024-09559,Direct,2024-08-01,559337,1
LOCK-2024-09560,Correspondent,2024-03-01,1001130,1
LOCK-2024-09561,Direct,2024-09-01,935262,1
LOCK-2024-09562,Wholesale,2024-05-01,349317,0
LOCK-2024-09563,Retail,2024-12-01,227786,1
LOCK-2024-09564,Wholesale,2024-11-01,647601,1
LOCK-2024-09565,Retail,2024-03-01,998707,1
LOCK-2024-09566,Wholesale,2024-11-01,875098,1
LOCK-2024-09567,Wholesale,2024-08-01,1194642,1
LOCK-2024-09568,Wholesale,2024-12-01,175167,1
LOCK-2024-09569,Correspondent,2024-02-01,765796,1
LOCK-2024-09570,Direct,2024-12-01,1035697,1
LOCK-2024-09571,Wholesale,2024-03-01,375891,1
LOCK-2024-09572,Correspondent,2024-05-01,424238,0
LOCK-2024-09573,Direct,2024-05-01,816760,0
LOCK-2024-09574,Wholesale,2024-07-01,407587,0
LOCK-2024-09575,Correspondent,2024-07-01,999305,1
LOCK-2024-09576,Correspondent,2024-11-01,530800,1
LOCK-2024-09577,Direct,2024-06-01,770601,1
LOCK-2024-09578,Direct,2024-01-01,576130,1
LOCK-2024-09579,Correspondent,2024-03-01,206876,0
LOCK-2024-09580,Retail,2024-08-01,1066294,0
LOCK-2024-09581,Correspondent,2024-08-01,410026,0
LOCK-2024-09582,Direct,2024-06-01,453622,1
LOCK-2024-09583,Correspondent,2024-01-01,803961,0
LOCK-2024-09584,Direct,2024-12-01,1192304,0
LOCK-2024-09585,Correspondent,2024-12-01,1113851,1
LOCK-2024-09586,Wholesale,2024-06-01,690302,1
LOCK-2024-09587,Retail,2024-01-01,318402,0
LOCK-2024-09588,Correspondent,2024-10-01,316350,1
LOCK-2024-09589,Correspondent,2024-10-01,451311,1
LOCK-2024-09590,Wholesale,2024-03-01,226187,1
LOCK-2024-09591,Correspondent,2024-11-01,584478,1
LOCK-2024-09592,Correspondent,2024-04-01,960340,0
LOCK-2024-09593,Wholesale,2024-05-01,218955,1
LOCK-2024-09594,Direct,2024-08-01,835340,1
LOCK-2024-09595,Retail,2024-08-01,919461,0
LOCK-2024-09596,Direct,2024-09-01,1024423,1
LOCK-2024-09597,Correspondent,2024-08-01,488756,1
LOCK-2024-09598,Wholesale,2024-04-01,793517,1
LOCK-2024-09599,Wholesale,2024-10-01,206963,0
LOCK-2024-09600,Wholesale,2024-01-01,950805,1
LOCK-2024-09601,Direct,2024-05-01,399301,0
LOCK-2024-09602,Retail,2024-04-01,892247,1
LOCK-2024-09603,Direct,2024-08-01,921543,0
LOCK-2024-09604,Wholesale,2024-02-01,246636,0
LOCK-2024-09605,Wholesale,2024-06-01,553404,1
LOCK-2024-09606,Direct,2024-09-01,440773,1
LOCK-2024-09607,Wholesale,2024-02-01,1121895,1
LOCK-2024-09608,Direct,2024-08-01,203472,1
LOCK-2024-09609,Direct,2024-02-01,1051444,0
LOCK-2024-09610,Retail,2024-12-01,637841,1
LOCK-2024-09611,Wholesale,2024-10-01,888396,1
LOCK-2024-09612,Correspondent,2024-08-01,179222,0
LOCK-2024-09613,Wholesale,2024-02-01,249124,1
LOCK-2024-09614,Direct,2024-03-01,327605,0
LOCK-2024-09615,Wholesale,2024-06-01,258770,1
LOCK-2024-09616,Correspondent,2024-06-01,460013,1
LOCK-2024-09617,Direct,2024-08-01,737054,1
LOCK-2024-09618,Wholesale,2024-06-01,469462,1
LOCK-2024-09619,Direct,2024-07-01,558694,1
LOCK-2024-09620,Retail,2024-06-01,567569,0
LOCK-2024-09621,Wholesale,2024-05-01,1113904,1
LOCK-2024-09622,Direct,2024-06-01,518986,0
LOCK-2024-09623,Retail,2024-11-01,1140185,1
LOCK-2024-09624,Correspondent,2024-02-01,299795,1
LOCK-2024-09625,Correspondent,2024-12-01,680534,1
LOCK-2024-09626,Correspondent,2024-01-01,826644,1
LOCK-2024-09627,Correspondent,2024-10-01,1016015,1
LOCK-2024-09628,Direct,2024-04-01,159233,1
LOCK-2024-09629,Direct,2024-07-01,999491,0
LOCK-2024-09630,Correspondent,2024-11-01,307985,1
LOCK-2024-09631,Wholesale,2024-09-01,517016,0
LOCK-2024-09632,Direct,2024-12-01,912459,1
LOCK-2024-09633,Correspondent,2024-06-01,886035,0
LOCK-2024-09634,Direct,2024-03-01,315978,1
LOCK-2024-09635,Direct,2024-05-01,657579,0
LOCK-2024-09636,Retail,2024-04-01,617230,0
LOCK-2024-09637,Direct,2024-02-01,633904,1
LOCK-2024-09638,Retail,2024-08-01,378682,0
LOCK-2024-09639,Retail,2024-05-01,1119385,1
LOCK-2024-09640,Correspondent,2024-04-01,189844,0
LOCK-2024-09641,Direct,2024-10-01,702195,1
LOCK-2024-09642,Correspondent,2024-11-01,873688,1
LOCK-2024-09643,Direct,2024-05-01,928202,1
LOCK-2024-09644,Correspondent,2024-03-01,828003,0
LOCK-2024-09645,Correspondent,2024-06-01,643854,1
LOCK-2024-09646,Correspondent,2024-02-01,982243,1
LOCK-2024-09647,Correspondent,2024-03-01,456440,1
LOCK-2024-09648,Wholesale,2024-07-01,1011569,1
LOCK-2024-09649,Correspondent,2024-11-01,847038,1
LOCK-2024-09650,Correspondent,2024-04-01,434921,0
LOCK-2024-09651,Correspondent,2024-03-01,299480,0
LOCK-2024-09652,Correspondent,2024-11-01,1093682,0
LOCK-2024-09653,Correspondent,2024-09-01,450914,0
LOCK-2024-09654,Retail,2024-04-01,1000306,0
LOCK-2024-09655,Retail,2024-05-01,830475,1
LOCK-2024-09656,Correspondent,2024-12-01,737229,1
LOCK-2024-09657,Wholesale,2024-08-01,368090,1
LOCK-2024-09658,Correspondent,2024-02-01,958449,0
LOCK-2024-09659,Wholesale,2024-05-01,704685,1
LOCK-2024-09660,Retail,2024-12-01,725625,1
LOCK-2024-09661,Direct,2024-11-01,534637,1
LOCK-2024-09662,Direct,2024-07-01,219481,0
LOCK-2024-09663,Retail,2024-01-01,245201,0
LOCK-2024-09664,Retail,2024-09-01,635948,0
LOCK-2024-09665,Correspondent,2024-10-01,1139257,1
LOCK-2024-09666,Wholesale,2024-10-01,692338,1
LOCK-2024-09667,Retail,2024-09-01,1079504,0
LOCK-2024-09668,Correspondent,2024-06-01,759989,0
LOCK-2024-09669,Retail,2024-12-01,852050,1
LOCK-2024-09670,Wholesale,2024-09-01,982119,1
LOCK-2024-09671,Wholesale,2024-05-01,256611,1
LOCK-2024-09672,Wholesale,2024-09-01,365838,1
LOCK-2024-09673,Correspondent,2024-07-01,622137,1
LOCK-2024-09674,Correspondent,2024-05-01,462537,0
LOCK-2024-09675,Direct,2024-09-01,445064,1
LOCK-2024-09676,Direct,2024-12-01,500252,1
LOCK-2024-09677,Wholesale,2024-08-01,395121,1
LOCK-2024-09678,Direct,2024-04-01,370476,0
LOCK-2024-09679,Correspondent,2024-03-01,863236,1
LOCK-2024-09680,Correspondent,2024-03-01,409852,1
LOCK-2024-09681,Correspondent,2024-03-01,637454,1
LOCK-2024-09682,Wholesale,2024-12-01,796680,0
LOCK-2024-09683,Wholesale,2024-07-01,762246,1
LOCK-2024-09684,Retail,2024-04-01,1055965,1
LOCK-2024-09685,Wholesale,2024-08-01,438399,1
