loan_id,channel,product,funded_amount,funded_month,margin_bps,interest_rate,state
LN-2024-07830,Direct,30yr Fixed,1084123,2024-05-01,316,8.468,AZ
LN-2024-07831,Correspondent,30yr Fixed,910072,2024-02-01,342,5.786,IL
LN-2024-07832,Direct,ARM 5/1,537603,2024-04-01,250,6.195,CA
LN-2024-07833,Wholesale,15yr Fixed,454438,2024-12-01,276,8.489,NY
LN-2024-07834,Correspondent,ARM 5/1,315293,2024-07-01,265,8.289,NY
LN-2024-07835,Retail,30yr Fixed,691283,2024-07-01,319,8.434,TX
LN-2024-07836,Direct,ARM 5/1,969385,2024-07-01,250,6.266,NY
LN-2024-07837,Direct,30yr Fixed,642787,2024-05-01,259,6.693,TX
LN-2024-07838,Correspondent,ARM 5/1,691123,2024-07-01,311,6.535,TX
LN-2024-07839,Retail,15yr Fixed,456408,2024-05-01,346,7.978,AZ
LN-2024-07840,Wholesale,15yr Fixed,523228,2024-08-01,343,6.381,CA
LN-2024-07841,Correspondent,30yr Fixed,982948,2024-05-01,266,7.951,FL
LN-2024-07842,Wholesale,30yr Fixed,568740,2024-10-01,362,5.745,AZ
LN-2024-07843,Direct,30yr Fixed,694089,2024-09-01,352,7.852,AZ
LN-2024-07844,Wholesale,ARM 5/1,394857,2024-11-01,331,5.999,AZ
LN-2024-07845,Retail,ARM 5/1,179343,2024-03-01,253,8.4,IL
LN-2024-07846,Retail,15yr Fixed,817356,2024-10-01,292,5.973,NY
LN-2024-07847,Correspondent,15yr Fixed,661181,2024-04-01,323,8.253,FL
LN-2024-07848,Direct,15yr Fixed,1079652,2024-12-01,377,6.182,FL
LN-2024-07849,Correspondent,30yr Fixed,1162263,2024-11-01,290,7.828,FL
LN-2024-07850,Retail,30yr Fixed,969034,2024-06-01,295,6.919,IL
LN-2024-07851,Correspondent,30yr Fixed,489265,2024-06-01,354,6.663,NY
LN-2024-07852,Wholesale,15yr Fixed,527048,2024-06-01,323,6.876,FL
LN-2024-07853,Correspondent,30yr Fixed,571499,2024-03-01,319,6.951,NY
LN-2024-07854,Direct,ARM 5/1,792827,2024-11-01,359,7.637,FL
LN-2024-07855,Correspondent,30yr Fixed,796304,2024-04-01,303,6.104,FL
LN-2024-07856,Correspondent,15yr Fixed,525056,2024-04-01,336,8.113,FL
LN-2024-07857,Retail,ARM 5/1,1083934,2024-07-01,318,6.882,TX
LN-2024-07858,Direct,ARM 5/1,458630,2024-09-01,379,5.575,AZ
LN-2024-07859,Retail,30yr Fixed,769358,2024-04-01,255,7.154,CA
LN-2024-07860,Correspondent,ARM 5/1,387312,2024-12-01,334,6.709,NY
LN-2024-07861,Correspondent,ARM 5/1,817516,2024-06-01,356,7.181,AZ
LN-2024-07862,Correspondent,30yr Fixed,619053,2024-10-01,299,6.014,AZ
LN-2024-07863,Correspondent,ARM 5/1,1107496,2024-10-01,252,7.369,TX
LN-2024-07864,Correspondent,ARM 5/1,620183,2024-04-01,298,6.952,IL
LN-2024-07865,Direct,ARM 5/1,1053253,2024-09-01,290,7.968,NY
LN-2024-07866,Retail,30yr Fixed,759433,2024-05-01,319,8.108,TX
LN-2024-07867,Correspondent,30yr Fixed,1171546,2024-07-01,331,6.076,NY
LN-2024-07868,Correspondent,30yr Fixed,315700,2024-03-01,271,8.469,FL
LN-2024-07869,Retail,ARM 5/1,934048,2024-09-01,312,7.865,FL
LN-2024-07870,Correspondent,30yr Fixed,312097,2024-08-01,323,7.207,NY
LN-2024-07871,Wholesale,15yr Fixed,797547,2024-06-01,256,8.427,CA
LN-2024-07872,Correspondent,30yr Fixed,780129,2024-01-01,304,5.535,IL
LN-2024-07873,Wholesale,15yr Fixed,863004,2024-01-01,272,6.644,TX
LN-2024-07874,Retail,30yr Fixed,1135552,2024-11-01,288,6.721,IL
LN-2024-07875,Retail,15yr Fixed,280791,2024-02-01,330,7.061,CA
LN-2024-07876,Wholesale,30yr Fixed,1049292,2024-11-01,376,8.179,IL
LN-2024-07877,Wholesale,ARM 5/1,497948,2024-10-01,350,5.933,TX
LN-2024-07878,Correspondent,30yr Fixed,204631,2024-10-01,301,6.703,TX
LN-2024-07879,Retail,30yr Fixed,919548,2024-06-01,321,5.98,AZ
LN-2024-07880,Direct,30yr Fixed,743533,2024-07-01,263,8.115,CA
LN-2024-07881,Retail,ARM 5/1,614007,2024-04-01,305,7.862,IL
LN-2024-07882,Retail,30yr Fixed,1042910,2024-08-01,264,6.883,AZ
LN-2024-07883,Wholesale,15yr Fixed,901729,2024-11-01,269,8.063,AZ
LN-2024-07884,Retail,30yr Fixed,752621,2024-04-01,334,6.671,TX
LN-2024-07885,Retail,ARM 5/1,900020,2024-07-01,379,6.75,NY
LN-2024-07886,Wholesale,ARM 5/1,168333,2024-09-01,300,5.81,CA
LN-2024-07887,Retail,ARM 5/1,744966,2024-10-01,271,7.166,NY
LN-2024-07888,Correspondent,15yr Fixed,465045,2024-01-01,367,7.489,AZ
LN-2024-07889,Direct,ARM 5/1,175475,2024-08-01,380,5.893,AZ
LN-2024-07890,Correspondent,30yr Fixed,1018357,2024-04-01,277,6.891,IL
LN-2024-07891,Retail,30yr Fixed,493801,2024-01-01,291,7.942,IL
LN-2024-07892,Direct,15yr Fixed,281152,2024-07-01,377,6.508,AZ
LN-2024-07893,Retail,ARM 5/1,941064,2024-05-01,312,6.009,IL
LN-2024-07894,Direct,30yr Fixed,658538,2024-04-01,257,8.389,TX
LN-2024-07895,Correspondent,15yr Fixed,1168208,2024-01-01,352,6.667,FL
LN-2024-07896,Wholesale,30yr Fixed,695153,2024-02-01,324,7.905,NY
LN-2024-07897,Retail,15yr Fixed,275124,2024-09-01,339,7.901,AZ
LN-2024-07898,Correspondent,15yr Fixed,162656,2024-09-01,300,5.834,NY
LN-2024-07899,Correspondent,ARM 5/1,1002492,2024-10-01,278,8.361,TX
LN-2024-07900,Retail,ARM 5/1,1121807,2024-06-01,334,5.58,IL
LN-2024-07901,Retail,ARM 5/1,597577,2024-01-01,252,6.575,FL
LN-2024-07902,Direct,30yr Fixed,306549,2024-10-01,324,6.162,CA
LN-2024-07903,Retail,15yr Fixed,636093,2024-01-01,307,5.716,NY
LN-2024-07904,Correspondent,ARM 5/1,560185,2024-09-01,260,7.64,AZ
LN-2024-07905,Wholesale,15yr Fixed,832056,2024-09-01,266,7.586,AZ
LN-2024-07906,Direct,30yr Fixed,730394,2024-12-01,323,7.867,AZ
LN-2024-07907,Wholesale,15yr Fixed,518880,2024-03-01,374,7.279,TX
LN-2024-07908,Wholesale,ARM 5/1,173605,2024-02-01,315,7.852,FL
LN-2024-07909,Retail,15yr Fixed,330672,2024-10-01,290,8.056,IL
LN-2024-07910,Direct,ARM 5/1,1163120,2024-12-01,323,8.306,NY
LN-2024-07911,Correspondent,30yr Fixed,716380,2024-12-01,372,6.867,FL
LN-2024-07912,Direct,ARM 5/1,1159378,2024-03-01,299,5.668,AZ
LN-2024-07913,Retail,15yr Fixed,745759,2024-08-01,291,6.17,TX
LN-2024-07914,Retail,15yr Fixed,449785,2024-07-01,268,6.932,FL
LN-2024-07915,Correspondent,30yr Fixed,256216,2024-07-01,258,8.386,NY
LN-2024-07916,Direct,30yr Fixed,734858,2024-12-01,283,6.162,TX
LN-2024-07917,Retail,30yr Fixed,281114,2024-03-01,291,5.758,IL
LN-2024-07918,Wholesale,15yr Fixed,1024725,2024-08-01,349,5.962,TX
LN-2024-07919,Retail,ARM 5/1,721499,2024-05-01,292,8.449,FL
LN-2024-07920,Wholesale,15yr Fixed,185589,2024-08-01,304,7.146,FL
LN-2024-07921,Direct,30yr Fixed,663651,2024-03-01,253,7.114,NY
LN-2024-07922,Wholesale,15yr Fixed,1137037,2024-11-01,341,7.386,AZ
LN-2024-07923,Correspondent,15yr Fixed,437073,2024-01-01,282,6.909,NY
LN-2024-07924,Correspondent,ARM 5/1,567569,2024-06-01,376,7.643,IL
LN-2024-07925,Wholesale,30yr Fixed,1014759,2024-07-01,309,6.147,TX
LN-2024-07926,Direct,15yr Fixed,628948,2024-02-01,292,6.001,FL
LN-2024-07927,Direct,15yr Fixed,390032,2024-08-01,303,8.235,TX
LN-2024-07928,Correspondent,30yr Fixed,1129965,2024-06-01,327,6.957,AZ
LN-2024-07929,Retail,ARM 5/1,215098,2024-07-01,318,8.427,FL
LN-2024-07930,Correspondent,ARM 5/1,923219,2024-11-01,289,8.466,AZ
LN-2024-07931,Direct,30yr Fixed,511176,2024-02-01,309,7.221,IL
LN-2024-07932,Wholesale,15yr Fixed,1183599,2024-09-01,309,6.826,TX
LN-2024-07933,Correspondent,ARM 5/1,204496,2024-08-01,266,7.456,NY
LN-2024-07934,Wholesale,30yr Fixed,724460,2024-02-01,323,5.943,TX
LN-2024-07935,Wholesale,15yr Fixed,178893,2024-09-01,346,6.029,AZ
LN-2024-07936,Correspondent,15yr Fixed,286829,2024-03-01,359,7.935,CA
LN-2024-07937,Wholesale,15yr Fixed,1060413,2024-03-01,323,6.322,TX
LN-2024-07938,Correspondent,15yr Fixed,1150770,2024-10-01,327,6.072,NY
LN-2024-07939,Retail,15yr Fixed,576715,2024-05-01,349,7.614,NY
LN-2024-07940,Correspondent,15yr Fixed,911505,2024-09-01,341,5.66,IL
LN-2024-07941,Wholesale,30yr Fixed,746670,2024-02-01,361,6.082,FL
LN-2024-07942,Direct,15yr Fixed,1093864,2024-02-01,261,7.099,AZ
LN-2024-07943,Wholesale,ARM 5/1,235255,2024-08-01,251,7.175,AZ
LN-2024-07944,Wholesale,15yr Fixed,201102,2024-01-01,359,6.536,NY
LN-2024-07945,Wholesale,30yr Fixed,975777,2024-06-01,287,6.647,IL
LN-2024-07946,Correspondent,15yr Fixed,714764,2024-08-01,303,6.572,AZ
LN-2024-07947,Correspondent,ARM 5/1,1118818,2024-08-01,352,6.436,FL
LN-2024-07948,Wholesale,15yr Fixed,913062,2024-03-01,250,6.646,IL
LN-2024-07949,Correspondent,30yr Fixed,1107623,2024-03-01,253,6.525,IL
LN-2024-07950,Direct,15yr Fixed,988919,2024-08-01,261,7.874,IL
LN-2024-07951,Retail,30yr Fixed,1049222,2024-11-01,283,8.199,TX
LN-2024-07952,Direct,ARM 5/1,751904,2024-04-01,361,5.645,AZ
LN-2024-07953,Retail,15yr Fixed,553141,2024-03-01,324,7.981,CA
LN-2024-07954,Correspondent,30yr Fixed,298521,2024-11-01,335,5.973,NY
LN-2024-07955,Direct,ARM 5/1,453513,2024-12-01,304,8.119,FL
LN-2024-07956,Wholesale,ARM 5/1,852138,2024-11-01,306,5.992,CA
LN-2024-07957,Wholesale,ARM 5/1,846391,2024-06-01,354,7.257,CA
LN-2024-07958,Direct,ARM 5/1,270647,2024-12-01,283,7.221,AZ
LN-2024-07959,Wholesale,ARM 5/1,926017,2024-06-01,318,5.911,TX
LN-2024-07960,Direct,ARM 5/1,1079198,2024-09-01,321,6.53,IL
LN-2024-07961,Wholesale,ARM 5/1,229300,2024-09-01,271,6.405,NY
LN-2024-07962,Wholesale,15yr Fixed,211165,2024-08-01,324,8.321,CA
LN-2024-07963,Correspondent,ARM 5/1,960738,2024-09-01,296,5.905,FL
LN-2024-07964,Wholesale,ARM 5/1,966568,2024-08-01,305,6.425,FL
LN-2024-07965,Wholesale,30yr Fixed,1101626,2024-08-01,297,8.02,AZ
LN-2024-07966,Wholesale,ARM 5/1,790494,2024-03-01,321,7.995,FL
LN-2024-07967,Direct,15yr Fixed,1015044,2024-07-01,276,6.826,AZ
LN-2024-07968,Correspondent,30yr Fixed,1170817,2024-01-01,312,7.247,IL
LN-2024-07969,Correspondent,ARM 5/1,583654,2024-04-01,370,8.128,CA
LN-2024-07970,Wholesale,30yr Fixed,1023038,2024-11-01,376,7.694,IL
LN-2024-07971,Retail,15yr Fixed,418515,2024-03-01,360,8.041,TX
LN-2024-07972,Direct,15yr Fixed,1149061,2024-09-01,270,6.136,TX
LN-2024-07973,Direct,ARM 5/1,489929,2024-03-01,309,6.743,IL
LN-2024-07974,Direct,30yr Fixed,1084900,2024-11-01,260,7.703,NY
LN-2024-07975,Correspondent,ARM 5/1,1092713,2024-06-01,350,6.732,FL
LN-2024-07976,Retail,ARM 5/1,1073681,2024-06-01,362,5.729,IL
LN-2024-07977,Wholesale,15yr Fixed,464570,2024-12-01,294,5.538,AZ
LN-2024-07978,Direct,ARM 5/1,885754,2024-11-01,274,6.002,NY
LN-2024-07979,Direct,ARM 5/1,1102166,2024-10-01,345,5.761,NY
LN-2024-07980,Correspondent,ARM 5/1,814563,2024-03-01,312,6.86,AZ
LN-2024-07981,Wholesale,15yr Fixed,987221,2024-05-01,285,7.84,FL
LN-2024-07982,Wholesale,30yr Fixed,766756,2024-07-01,335,6.714,CA
LN-2024-07983,Retail,30yr Fixed,324638,2024-11-01,299,6.894,FL
LN-2024-07984,Correspondent,ARM 5/1,1127856,2024-06-01,250,7.878,TX
LN-2024-07985,Correspondent,15yr Fixed,347457,2024-01-01,260,6.144,TX
LN-2024-07986,Correspondent,30yr Fixed,186149,2024-07-01,330,6.19,TX
LN-2024-07987,Retail,ARM 5/1,283481,2024-10-01,289,7.47,NY
LN-2024-07988,Retail,30yr Fixed,458112,2024-10-01,301,5.907,NY
LN-2024-07989,Direct,15yr Fixed,601457,2024-03-01,375,7.767,IL
LN-2024-07990,Direct,15yr Fixed,737710,2024-07-01,371,7.96,IL
LN-2024-07991,Retail,ARM 5/1,614716,2024-05-01,264,7.997,AZ
LN-2024-07992,Direct,30yr Fixed,336616,2024-06-01,370,6.272,NY
LN-2024-07993,Direct,ARM 5/1,305257,2024-11-01,334,7.227,TX
LN-2024-07994,Wholesale,ARM 5/1,1008685,2024-08-01,375,8.236,CA
LN-2024-07995,Retail,ARM 5/1,522072,2024-06-01,372,5.838,IL
LN-2024-07996,Correspondent,15yr Fixed,345527,2024-09-01,320,7.803,IL
LN-2024-07997,Retail,15yr Fixed,665606,2024-06-01,343,7.112,NY
LN-2024-07998,Correspondent,30yr Fixed,815123,2024-05-01,264,7.379,IL
LN-2024-07999,Direct,30yr Fixed,264744,2024-06-01,327,6.432,FL
LN-2024-08000,Retail,15yr Fixed,285774,2024-04-01,251,6.636,NY
LN-2024-08001,Retail,15yr Fixed,959338,2024-07-01,259,5.822,IL
LN-2024-08002,Retail,15yr Fixed,818686,2024-03-01,366,6.098,AZ
LN-2024-08003,Direct,ARM 5/1,1090563,2024-02-01,266,7.518,TX
LN-2024-08004,Retail,ARM 5/1,355184,2024-12-01,335,6.614,CA
LN-2024-08005,Wholesale,30yr Fixed,988548,2024-11-01,317,6.552,AZ
LN-2024-08006,Correspondent,ARM 5/1,839016,2024-10-01,275,7.744,AZ
LN-2024-08007,Wholesale,ARM 5/1,480745,2024-05-01,350,6.871,NY
LN-2024-08008,Correspondent,ARM 5/1,1017528,2024-07-01,339,6.578,TX
LN-2024-08009,Correspondent,30yr Fixed,775212,2024-03-01,288,8.131,FL
LN-2024-08010,Direct,15yr Fixed,986526,2024-07-01,346,7.688,CA
LN-2024-08011,Correspondent,30yr Fixed,432704,2024-03-01,306,5.631,AZ
LN-2024-08012,Direct,30yr Fixed,165199,2024-10-01,333,6.309,CA
LN-2024-08013,Retail,30yr Fixed,669697,2024-08-01,340,7.578,TX
LN-2024-08014,Correspondent,ARM 5/1,584791,2024-02-01,260,7.879,AZ
LN-2024-08015,Direct,15yr Fixed,581639,2024-01-01,269,7.077,NY
LN-2024-08016,Direct,ARM 5/1,630863,2024-04-01,321,6.903,IL
LN-2024-08017,Retail,30yr Fixed,817629,2024-10-01,301,7.377,CA
LN-2024-08018,Wholesale,ARM 5/1,198432,2024-07-01,375,8.393,IL
LN-2024-08019,Direct,15yr Fixed,1021503,2024-06-01,334,8.104,FL
LN-2024-08020,Direct,30yr Fixed,830911,2024-11-01,261,7.075,TX
LN-2024-08021,Wholesale,ARM 5/1,888985,2024-04-01,343,8.036,AZ
LN-2024-08022,Retail,30yr Fixed,898024,2024-05-01,368,7.878,AZ
LN-2024-08023,Direct,30yr Fixed,551138,2024-09-01,258,8.199,NY
LN-2024-08024,Retail,15yr Fixed,1167824,2024-12-01,254,6.208,NY
LN-2024-08025,Retail,15yr Fixed,1156064,2024-03-01,362,6.127,FL
LN-2024-08026,Correspondent,30yr Fixed,179773,2024-07-01,290,5.869,AZ
LN-2024-08027,Retail,ARM 5/1,1037730,2024-02-01,362,7.75,TX
LN-2024-08028,Retail,30yr Fixed,376152,2024-11-01,269,6.233,AZ
LN-2024-08029,Retail,15yr Fixed,699393,2024-02-01,300,8.293,AZ
LN-2024-08030,Retail,15yr Fixed,1008612,2024-04-01,266,7.534,AZ
LN-2024-08031,Correspondent,ARM 5/1,937816,2024-05-01,301,6.461,CA
LN-2024-08032,Wholesale,30yr Fixed,622685,2024-09-01,304,6.843,IL
LN-2024-08033,Direct,15yr Fixed,555902,2024-01-01,277,7.621,FL
LN-2024-08034,Direct,ARM 5/1,641093,2024-08-01,332,7.594,CA
LN-2024-08035,Correspondent,30yr Fixed,1035146,2024-06-01,369,6.691,CA
LN-2024-08036,Direct,ARM 5/1,1105029,2024-10-01,370,6.969,AZ
LN-2024-08037,Wholesale,30yr Fixed,718413,2024-02-01,272,6.582,FL
LN-2024-08038,Direct,30yr Fixed,1189055,2024-02-01,299,6.253,FL
LN-2024-08039,Correspondent,30yr Fixed,288411,2024-07-01,335,6.194,TX
LN-2024-08040,Direct,30yr Fixed,1004764,2024-11-01,302,7.673,AZ
LN-2024-08041,Direct,15yr Fixed,362531,2024-07-01,292,8.443,FL
LN-2024-08042,Retail,30yr Fixed,287560,2024-09-01,365,6.999,AZ
LN-2024-08043,Correspondent,15yr Fixed,215882,2024-05-01,274,7.169,FL
LN-2024-08044,Retail,15yr Fixed,350768,2024-04-01,355,8.375,NY
LN-2024-08045,Direct,30yr Fixed,260991,2024-02-01,275,6.752,IL
LN-2024-08046,Retail,15yr Fixed,161473,2024-07-01,253,6.959,TX
LN-2024-08047,Retail,30yr Fixed,610296,2024-04-01,348,7.408,CA
LN-2024-08048,Wholesale,30yr Fixed,658873,2024-02-01,260,6.931,AZ
LN-2024-08049,Direct,30yr Fixed,1036410,2024-11-01,333,5.625,FL
LN-2024-08050,Wholesale,ARM 5/1,1118011,2024-08-01,337,7.995,IL
LN-2024-08051,Retail,30yr Fixed,704254,2024-03-01,375,7.106,IL
LN-2024-08052,Direct,ARM 5/1,173401,2024-08-01,315,6.333,TX
LN-2024-08053,Direct,ARM 5/1,730265,2024-11-01,271,7.918,IL
LN-2024-08054,Retail,15yr Fixed,1097169,2024-06-01,328,8.494,CA
LN-2024-08055,Retail,15yr Fixed,288637,2024-05-01,347,6.784,NY
LN-2024-08056,Direct,ARM 5/1,966203,2024-02-01,351,8.24,TX
LN-2024-08057,Wholesale,15yr Fixed,631317,2024-12-01,330,6.019,FL
LN-2024-08058,Correspondent,15yr Fixed,878749,2024-09-01,258,7.317,AZ
LN-2024-08059,Wholesale,ARM 5/1,1086705,2024-05-01,295,5.998,IL
LN-2024-08060,Wholesale,30yr Fixed,410357,2024-10-01,305,5.516,TX
LN-2024-08061,Retail,15yr Fixed,1098134,2024-07-01,349,5.517,IL
LN-2024-08062,Wholesale,ARM 5/1,469841,2024-03-01,325,7.683,NY
LN-2024-08063,Correspondent,15yr Fixed,1167191,2024-02-01,358,7.293,FL
LN-2024-08064,Correspondent,30yr Fixed,507324,2024-04-01,275,8.065,IL
LN-2024-08065,Correspondent,ARM 5/1,150016,2024-10-01,261,5.737,IL
LN-2024-08066,Wholesale,30yr Fixed,1163477,2024-07-01,335,6.18,TX
LN-2024-08067,Retail,15yr Fixed,698849,2024-10-01,296,8.043,TX
LN-2024-08068,Wholesale,30yr Fixed,486255,2024-05-01,309,7.968,FL
LN-2024-08069,Direct,ARM 5/1,594419,2024-12-01,324,7.386,FL
LN-2024-08070,Wholesale,ARM 5/1,863756,2024-06-01,308,5.564,NY
LN-2024-08071,Wholesale,15yr Fixed,224846,2024-01-01,285,7.996,IL
LN-2024-08072,Retail,30yr Fixed,762397,2024-02-01,251,6.059,FL
LN-2024-08073,Correspondent,15yr Fixed,599946,2024-11-01,364,6.47,IL
LN-2024-08074,Direct,15yr Fixed,632988,2024-12-01,304,7.16,IL
LN-2024-08075,Retail,ARM 5/1,1180673,2024-05-01,374,8.304,FL
LN-2024-08076,Retail,15yr Fixed,773741,2024-11-01,271,6.887,TX
LN-2024-08077,Correspondent,30yr Fixed,1069734,2024-06-01,360,8.456,AZ
LN-2024-08078,Correspondent,ARM 5/1,896822,2024-12-01,350,5.902,IL
LN-2024-08079,Retail,ARM 5/1,370679,2024-06-01,309,6.696,AZ
LN-2024-08080,Wholesale,ARM 5/1,330155,2024-06-01,366,7.189,CA
LN-2024-08081,Direct,15yr Fixed,942408,2024-01-01,333,7.988,TX
LN-2024-08082,Wholesale,15yr Fixed,375465,2024-08-01,295,7.396,IL
LN-2024-08083,Direct,30yr Fixed,553229,2024-07-01,362,7.962,FL
LN-2024-08084,Retail,ARM 5/1,770386,2024-06-01,334,6.369,IL
LN-2024-08085,Direct,30yr Fixed,992677,2024-06-01,276,7.026,IL
LN-2024-08086,Direct,ARM 5/1,392728,2024-04-01,379,7.282,TX
LN-2024-08087,Direct,ARM 5/1,755087,2024-12-01,255,7.362,IL
LN-2024-08088,Direct,15yr Fixed,828575,2024-03-01,279,7.728,NY
LN-2024-08089,Wholesale,30yr Fixed,648492,2024-07-01,336,6.173,NY
LN-2024-08090,Wholesale,ARM 5/1,416478,2024-08-01,298,6.545,AZ
LN-2024-08091,Retail,30yr Fixed,1001793,2024-02-01,281,6.628,IL
LN-2024-08092,Retail,15yr Fixed,256472,2024-07-01,350,6.466,TX
LN-2024-08093,Retail,ARM 5/1,164211,2024-04-01,329,6.459,NY
LN-2024-08094,Correspondent,30yr Fixed,967348,2024-09-01,266,7.805,FL
LN-2024-08095,Direct,15yr Fixed,297348,2024-06-01,365,7.277,CA
LN-2024-08096,Retail,30yr Fixed,360207,2024-06-01,299,7.514,AZ
LN-2024-08097,Correspondent,15yr Fixed,275364,2024-11-01,372,7.886,CA
LN-2024-08098,Wholesale,15yr Fixed,629798,2024-10-01,357,7.156,TX
LN-2024-08099,Direct,ARM 5/1,655385,2024-03-01,310,5.849,NY
LN-2024-08100,Direct,ARM 5/1,571917,2024-08-01,274,6.128,CA
LN-2024-08101,Retail,30yr Fixed,257883,2024-12-01,326,7.471,IL
LN-2024-08102,Retail,ARM 5/1,822687,2024-07-01,354,7.027,AZ
LN-2024-08103,Retail,30yr Fixed,617511,2024-12-01,261,7.175,CA
LN-2024-08104,Correspondent,15yr Fixed,219418,2024-02-01,364,5.511,AZ
LN-2024-08105,Correspondent,30yr Fixed,538927,2024-05-01,340,6.993,NY
LN-2024-08106,Direct,30yr Fixed,553194,2024-10-01,263,7.668,TX
LN-2024-08107,Wholesale,ARM 5/1,1102958,2024-06-01,302,7.014,TX
LN-2024-08108,Wholesale,ARM 5/1,740855,2024-07-01,308,6.671,TX
LN-2024-08109,Retail,15yr Fixed,440406,2024-09-01,307,6.584,FL
LN-2024-08110,Direct,30yr Fixed,1006824,2024-08-01,303,8.394,FL
LN-2024-08111,Wholesale,15yr Fixed,929514,2024-09-01,318,7.248,CA
LN-2024-08112,Correspondent,ARM 5/1,740609,2024-07-01,283,7.083,FL
LN-2024-08113,Wholesale,ARM 5/1,566143,2024-11-01,304,5.975,AZ
LN-2024-08114,Wholesale,30yr Fixed,452117,2024-09-01,265,6.95,AZ
LN-2024-08115,Retail,30yr Fixed,268450,2024-01-01,282,7.106,TX
LN-2024-08116,Retail,15yr Fixed,1096696,2024-09-01,349,5.611,AZ
LN-2024-08117,Direct,30yr Fixed,1067128,2024-02-01,376,8.0,FL
LN-2024-08118,Correspondent,30yr Fixed,235206,2024-11-01,309,8.156,IL
LN-2024-08119,Wholesale,ARM 5/1,201734,2024-08-01,255,7.147,TX
LN-2024-08120,Correspondent,15yr Fixed,549908,2024-01-01,322,7.322,CA
LN-2024-08121,Wholesale,15yr Fixed,242129,2024-05-01,376,5.971,TX
LN-2024-08122,Direct,ARM 5/1,356011,2024-02-01,289,6.369,AZ
LN-2024-08123,Direct,30yr Fixed,815454,2024-11-01,289,7.786,FL
LN-2024-08124,Wholesale,30yr Fixed,1033866,2024-10-01,327,5.867,NY
LN-2024-08125,Correspondent,ARM 5/1,422172,2024-10-01,369,7.756,NY
LN-2024-08126,Wholesale,15yr Fixed,1195532,2024-12-01,319,7.242,FL
LN-2024-08127,Wholesale,ARM 5/1,262725,2024-02-01,332,7.309,FL
LN-2024-08128,Retail,15yr Fixed,1116944,2024-11-01,354,5.901,IL
LN-2024-08129,Wholesale,ARM 5/1,662461,2024-12-01,318,7.439,AZ
LN-2024-08130,Retail,ARM 5/1,529010,2024-07-01,280,7.048,NY
LN-2024-08131,Direct,ARM 5/1,197561,2024-09-01,333,6.041,CA
LN-2024-08132,Retail,30yr Fixed,292539,2024-06-01,272,6.964,FL
LN-2024-08133,Retail,ARM 5/1,728677,2024-08-01,356,6.1,CA
LN-2024-08134,Correspondent,ARM 5/1,358177,2024-02-01,358,6.354,TX
LN-2024-08135,Direct,ARM 5/1,1015429,2024-07-01,321,6.234,AZ
LN-2024-08136,Correspondent,30yr Fixed,730530,2024-10-01,272,8.094,IL
LN-2024-08137,Wholesale,15yr Fixed,740806,2024-06-01,362,6.763,IL
LN-2024-08138,Direct,30yr Fixed,340269,2024-01-01,379,5.712,IL
LN-2024-08139,Correspondent,30yr Fixed,774530,2024-07-01,289,5.646,IL
LN-2024-08140,Correspondent,30yr Fixed,360883,2024-02-01,289,8.124,FL
LN-2024-08141,Retail,ARM 5/1,507374,2024-06-01,305,5.626,AZ
LN-2024-08142,Retail,ARM 5/1,539135,2024-10-01,252,8.093,AZ
LN-2024-08143,Direct,15yr Fixed,270154,2024-12-01,271,6.312,NY
LN-2024-08144,Retail,ARM 5/1,1196511,2024-08-01,326,5.815,CA
LN-2024-08145,Wholesale,ARM 5/1,1044946,2024-03-01,353,7.414,IL
LN-2024-08146,Wholesale,ARM 5/1,1182534,2024-07-01,333,5.788,AZ
LN-2024-08147,Correspondent,30yr Fixed,913067,2024-08-01,334,6.033,IL
LN-2024-08148,Correspondent,30yr Fixed,166563,2024-06-01,293,6.213,TX
LN-2024-08149,Correspondent,ARM 5/1,1178274,2024-09-01,280,6.102,TX
LN-2024-08150,Wholesale,15yr Fixed,318413,2024-10-01,368,6.869,IL
LN-2024-08151,Direct,ARM 5/1,437775,2024-02-01,347,6.48,FL
LN-2024-08152,Retail,30yr Fixed,377182,2024-03-01,331,7.039,CA
LN-2024-08153,Wholesale,15yr Fixed,1147517,2024-02-01,360,5.666,IL
LN-2024-08154,Retail,30yr Fixed,346497,2024-12-01,301,6.84,IL
LN-2024-08155,Retail,15yr Fixed,1021120,2024-12-01,259,6.829,NY
LN-2024-08156,Retail,15yr Fixed,461244,2024-05-01,371,6.216,CA
LN-2024-08157,Retail,30yr Fixed,1164530,2024-07-01,288,5.756,CA
LN-2024-08158,Wholesale,ARM 5/1,626027,2024-07-01,293,5.801,AZ
LN-2024-08159,Direct,15yr Fixed,731484,2024-03-01,258,8.452,IL
LN-2024-08160,Wholesale,ARM 5/1,311306,2024-09-01,252,6.95,NY
LN-2024-08161,Retail,30yr Fixed,1012141,2024-07-01,357,8.092,AZ
LN-2024-08162,Retail,30yr Fixed,686084,2024-12-01,380,6.847,IL
LN-2024-08163,Wholesale,15yr Fixed,581090,2024-04-01,359,8.224,AZ
LN-2024-08164,Correspondent,ARM 5/1,410369,2024-06-01,297,7.372,CA
LN-2024-08165,Correspondent,30yr Fixed,1041061,2024-10-01,331,7.071,NY
LN-2024-08166,Direct,ARM 5/1,488289,2024-12-01,364,5.895,TX
